lemma,POS,ipm,freq
т.,abbr,"7,271845837",180
тоташ,adj,"7,271845837",180
төрле-төрле,adj,"7,271845837",180
хәмер,n,"7,271845837",180
дирижер,n,"7,231446693",179
донор,n,"7,231446693",179
имам-мөхтәсиб,n,"7,231446693",179
капма-каршы,adj,"7,231446693",179
карабодай,n,"7,231446693",179
субъект,n,"7,231446693",179
тары,v,"7,231446693",179
филармония,n,"7,231446693",179
өмә,n,"7,231446693",179
алан,n,"7,19104755",178
археология,n,"7,19104755",178
канатлы,adj,"7,19104755",178
спирт,n,"7,19104755",178
афәт,n,"7,150648406",177
борай,n,"7,150648406",177
габбас,n,"7,150648406",177
дәрт,n,"7,150648406",177
изгелек,n,"7,150648406",177
мохтаҗлык,n,"7,150648406",177
тәрбияви,adj,"7,150648406",177
уйлау,n,"7,150648406",177
эколог,n,"7,150648406",177
джаз,n,"7,110249263",176
дзюдо,n,"7,110249263",176
имеш-мимеш,n,"7,110249263",176
инспекция,n,"7,110249263",176
интернат,n,"7,110249263",176
кыл,n,"7,110249263",176
мебель,n,"7,110249263",176
серб,n,"7,110249263",176
сюжет,n,"7,110249263",176
фәлән,n,"7,110249263",176
хосусыйлаштыр,v,"7,110249263",176
этнография,n,"7,110249263",176
эчәк,n,"7,110249263",176
болак,n,"7,069850119",175
мемориал,n,"7,069850119",175
механик,adj,"7,069850119",175
мәл,n,"7,069850119",175
саксыз,adj,"7,069850119",175
аккош,n,"7,029450976",174
алданрак,adj,"7,029450976",174
арадашчы,n,"7,029450976",174
койма,n,"7,029450976",174
таяк,n,"7,029450976",174
ахмак,n,"6,989051832",173
борчак,n,"6,989051832",173
гайре,adj,"6,989051832",173
йөзек,n,"6,989051832",173
казылма,n,"6,989051832",173
соклангыч,adj,"6,989051832",173
стимул,n,"6,989051832",173
Әминов,np,"6,989051832",173
битум,n,"6,948652689",172
гыйлемле,n,"6,948652689",172
томлык,n,"6,948652689",172
тәнәфес,n,"6,948652689",172
хәлле,adj,"6,948652689",172
үкенеч,n,"6,948652689",172
брифинг,n,"6,908253545",171
гарәпчә,adv,"6,908253545",171
зәркән,n,"6,908253545",171
илсөяр,adj,"6,908253545",171
йөрешле,adj,"6,908253545",171
конфессияара,adj,"6,908253545",171
космик,adj,"6,908253545",171
технопарк,n,"6,908253545",171
тигезлек,n,"6,908253545",171
чолга,v,"6,908253545",171
гыйбрәт,n,"6,867854401",170
динамика,n,"6,867854401",170
кер,n,"6,867854401",170
ландыш,n,"6,867854401",170
түр,n,"6,867854401",170
уйдырма,n,"6,867854401",170
фармацевтика,n,"6,867854401",170
гайбәт,n,"6,827455258",169
интенсив,adj,"6,827455258",169
куе,adj,"6,827455258",169
маташ,v,"6,827455258",169
тәтешле,n,"6,827455258",169
авторитар,adj,"6,787056114",168
мәгърифәт,n,"6,787056114",168
эхо,n,"6,787056114",168
беркая,adv,"6,746656971",167
гөл,n,"6,746656971",167
камышлы,adj,"6,746656971",167
киез,n,"6,746656971",167
конкуренция,n,"6,746656971",167
коръәни,adj,"6,746656971",167
салкын,n,"6,746656971",167
тавышлы,adj,"6,746656971",167
томан,n,"6,746656971",167
юклык,n,"6,746656971",167
җыел,v,"6,746656971",167
агрессив,adj,"6,706257827",166
бертуктаусыз,adv,"6,706257827",166
кыяфәт,n,"6,706257827",166
рациональ,adj,"6,706257827",166
тамчы,n,"6,706257827",166
фукс,n,"6,706257827",166
энҗе,n,"6,706257827",166
куак,n,"6,665858684",165
мәслихәт,n,"6,665858684",165
расих,n,"6,665858684",165
таты,v,"6,665858684",165
тереклек,n,"6,665858684",165
алимент,n,"6,62545954",164
дәүләтчелек,n,"6,62545954",164
купшы,adj,"6,62545954",164
патруль,n,"6,62545954",164
студия,n,"6,62545954",164
холдинг,n,"6,62545954",164
шалтырату,n,"6,62545954",164
балчык,n,"6,585060397",163
кушымта,n,"6,585060397",163
ноутбук,n,"6,585060397",163
пеш,v,"6,585060397",163
сай,adj,"6,585060397",163
аукцион,n,"6,544661253",162
кулак,n,"6,544661253",162
көндәге,adj,"6,544661253",162
россияле,n,"6,544661253",162
тенденция,n,"6,544661253",162
каникул,n,"6,50426211",161
офицер,n,"6,50426211",161
позитив,n,"6,50426211",161
шәһит,n,"6,50426211",161
Әсхәт,np,"6,50426211",161
бәндә,n,"6,463862966",160
дәррәү,adv,"6,463862966",160
магнит,n,"6,463862966",160
мөшкел,adj,"6,463862966",160
орден,n,"6,463862966",160
тире,n,"6,463862966",160
фоторәсем,n,"6,463862966",160
хатыйп,n,"6,463862966",160
швед,n,"6,463862966",160
әй,ij,"6,463862966",160
вахит,n,"6,423463823",159
синтез,n,"6,423463823",159
том,n,"6,423463823",159
фердинанд,n,"6,423463823",159
һөҗүмче,n,"6,423463823",159
альянс,n,"6,383064679",158
гер,n,"6,383064679",158
ичмасам,ij,"6,383064679",158
миллионлы,adj,"6,383064679",158
полиграфия,n,"6,383064679",158
порт,n,"6,383064679",158
регламент,n,"6,383064679",158
там,v,"6,383064679",158
татарлык,n,"6,383064679",158
аю,n,"6,342665535",157
берьяклы,adj,"6,342665535",157
бөртек,n,"6,342665535",157
гарип,n,"6,342665535",157
дача,n,"6,342665535",157
иреклек,n,"6,342665535",157
элмә,n,"6,342665535",157
җәяү,adv,"6,342665535",157
инфекция,n,"6,302266392",156
искәрмә,n,"6,302266392",156
казначылык,n,"6,302266392",156
киле,n,"6,302266392",156
мөддәт,n,"6,302266392",156
таныш,n,"6,302266392",156
җәфа,n,"6,302266392",156
автоматик,adj,"6,261867248",155
кай,det,"6,261867248",155
милләтпәрвәр,n,"6,261867248",155
мәңгегә,adv,"6,261867248",155
ревизия,n,"6,261867248",155
социологик,adj,"6,261867248",155
тез,v,"6,261867248",155
хәвефле,adj,"6,261867248",155
чабу,n,"6,261867248",155
чик,v,"6,261867248",155
эшле,adj,"6,261867248",155
бүлендек,n,"6,221468105",154
бәллүр,n,"6,221468105",154
гасырлык,adj,"6,221468105",154
йөкле,adj,"6,221468105",154
мөгаллимлек,n,"6,221468105",154
мөдәррис,n,"6,221468105",154
цензура,n,"6,221468105",154
шәфкатьлелек,n,"6,221468105",154
исламчы,n,"6,181068961",153
комплект,n,"6,181068961",153
корылыш,n,"6,181068961",153
куз,n,"6,181068961",153
туташ,n,"6,181068961",153
төсмер,n,"6,181068961",153
кило,n,"6,140669818",152
кубометр,n,"6,140669818",152
мәкерле,adj,"6,140669818",152
реабилитация,n,"6,140669818",152
сөю,n,"6,140669818",152
федерализм,n,"6,140669818",152
хилафлык,n,"6,140669818",152
графика,n,"6,100270674",151
манеж,n,"6,100270674",151
нарат,n,"6,100270674",151
сыз,v,"6,100270674",151
ялгышлык,n,"6,100270674",151
ярдәмчел,adj,"6,100270674",151
бизәклә,v,"6,059871531",150
дизайн,n,"6,059871531",150
инструменталь,adj,"6,059871531",150
итек,n,"6,059871531",150
кунакчыл,n,"6,059871531",150
муллык,n,"6,059871531",150
уч,n,"6,059871531",150
фарыз,n,"6,059871531",150
хәерче,n,"6,059871531",150
экран,n,"6,059871531",150
вагон,n,"6,019472387",149
заһир,adj,"6,019472387",149
зифа,adj,"6,019472387",149
принцип,n,"6,019472387",149
публицистик,adj,"6,019472387",149
таләпчән,adj,"6,019472387",149
таралыш,n,"6,019472387",149
тирәдәге,adj,"6,019472387",149
уяу,adj,"6,019472387",149
юлбашчы,n,"6,019472387",149
Үрдүн,np,"6,019472387",149
аскы,adj,"5,979073244",148
белен,n,"5,979073244",148
солист,n,"5,979073244",148
тоннель,n,"5,979073244",148
хурлык,n,"5,979073244",148
җөмлә,n,"5,979073244",148
арест,n,"5,9386741",147
аркан,n,"5,9386741",147
инсульт,n,"5,9386741",147
нерв,adj,"5,9386741",147
чех,n,"5,9386741",147
газизов,n,"5,898274957",146
ела,v,"5,898274957",146
капкачы,n,"5,898274957",146
мичкә,n,"5,898274957",146
мәңгелек,n,"5,898274957",146
клиника,n,"5,857875813",145
мәдхия,n,"5,857875813",145
чагыштырма,n,"5,857875813",145
чүлмәк,n,"5,857875813",145
аномаль,adj,"5,817476669",144
оптималь,adj,"5,817476669",144
профессионал,n,"5,817476669",144
шәех,n,"5,817476669",144
айлык,n,"5,777077526",143
аудио,n,"5,777077526",143
бу,n,"5,777077526",143
вак-төяк,n,"5,777077526",143
гази,n,"5,777077526",143
зарури,adj,"5,777077526",143
каймак,n,"5,777077526",143
криминаль,adj,"5,777077526",143
локманов,n,"5,777077526",143
рок,n,"5,777077526",143
рухани,adj,"5,777077526",143
сула,v,"5,777077526",143
аккредитация,n,"5,736678382",142
гаепләнүче,n,"5,736678382",142
км²,abbr,"5,736678382",142
лап,ideo,"5,736678382",142
нәтиҗәлелек,n,"5,736678382",142
повесть,n,"5,736678382",142
рецепт,n,"5,736678382",142
суыткыч,n,"5,736678382",142
тикмәгә,adv,"5,736678382",142
тирәнлек,n,"5,736678382",142
туса,n,"5,736678382",142
тынычлан,v,"5,736678382",142
түбәтәй,n,"5,736678382",142
төрки,n,"5,736678382",142
баянчы,n,"5,696279239",141
гыйсъянчы,n,"5,696279239",141
динле,adj,"5,696279239",141
иркенлә,v,"5,696279239",141
камилләш,v,"5,696279239",141
каучук,n,"5,696279239",141
комачаулык,n,"5,696279239",141
корд,n,"5,696279239",141
сурәтлә,v,"5,696279239",141
тура,v,"5,696279239",141
усал,adj,"5,696279239",141
якын-тирә,n,"5,696279239",141
звено,n,"5,655880095",140
мәшәкать,n,"5,655880095",140
Җаек,np,"5,655880095",140
җайла,v,"5,655880095",140
җәя,n,"5,655880095",140
алыштыргысыз,adj,"5,615480952",139
аноним,n,"5,615480952",139
ачын,v,"5,615480952",139
демография,n,"5,615480952",139
кител,v,"5,615480952",139
кыюлык,n,"5,615480952",139
пляж,n,"5,615480952",139
сөючән,adj,"5,615480952",139
тоталитар,adj,"5,615480952",139
халыкчан,adj,"5,615480952",139
чокыр,n,"5,615480952",139
чәч,n,"5,615480952",139
җитез,adj,"5,615480952",139
җөрьәт,n,"5,615480952",139
гауга,n,"5,575081808",138
десант,n,"5,575081808",138
доцент,n,"5,575081808",138
кысрыкла,v,"5,575081808",138
меңлек,n,"5,575081808",138
мич,n,"5,575081808",138
тәкә,n,"5,575081808",138
төгәллек,n,"5,575081808",138
фракция,n,"5,575081808",138
черек,adj,"5,575081808",138
бирем,n,"5,534682665",137
гыйбадәтханә,n,"5,534682665",137
кой,v,"5,534682665",137
коммунистик,adj,"5,534682665",137
көтүче,n,"5,534682665",137
математик,adj,"5,534682665",137
мөнәсәбәтле,adj,"5,534682665",137
тузан,n,"5,534682665",137
умартачылык,n,"5,534682665",137
ярымфинал,n,"5,534682665",137
андреева,n,"5,494283521",136
бозлавык,n,"5,494283521",136
вертикаль,adj,"5,494283521",136
земфира,n,"5,494283521",136
искитмәле,adj,"5,494283521",136
караклык,n,"5,494283521",136
көчсез,adj,"5,494283521",136
наркоман,n,"5,494283521",136
риа,n,"5,494283521",136
рәшәткә,n,"5,494283521",136
сеңел,n,"5,494283521",136
сугу,n,"5,494283521",136
сөяк,n,"5,494283521",136
тәлинкә,n,"5,494283521",136
чәкчәк,n,"5,494283521",136
бербөтен,adj,"5,453884378",135
контейнер,n,"5,453884378",135
култык,n,"5,453884378",135
күренмәле,adj,"5,453884378",135
русияле,n,"5,453884378",135
сепаратист,n,"5,453884378",135
таяныч,n,"5,453884378",135
юбиляр,n,"5,453884378",135
бизәкле,adj,"5,413485234",134
гаскәри,adj,"5,413485234",134
кулъязма,n,"5,413485234",134
милләтчелек,n,"5,413485234",134
реставрация,n,"5,413485234",134
сөенеч,n,"5,413485234",134
туңдырылган,adj,"5,413485234",134
элгәре,adv,"5,413485234",134
эчкечелек,n,"5,413485234",134
альтернатива,n,"5,373086091",133
багана,n,"5,373086091",133
бөке,n,"5,373086091",133
ватанпәрвәрлек,n,"5,373086091",133
дискуссия,n,"5,373086091",133
исле,adj,"5,373086091",133
кешелекле,adj,"5,373086091",133
суын,v,"5,373086091",133
түземлелек,n,"5,373086091",133
хулиганлык,n,"5,373086091",133
җеп,n,"5,373086091",133
әйдә,ij,"5,373086091",133
андерс,n,"5,332686947",132
арын,v,"5,332686947",132
аягүрә,adv,"5,332686947",132
волонтерлык,n,"5,332686947",132
газель,n,"5,332686947",132
генетик,adj,"5,332686947",132
илаһи,adj,"5,332686947",132
кирәкмәгән,adj,"5,332686947",132
куркак,n,"5,332686947",132
күмәклә,v,"5,332686947",132
риваять,n,"5,332686947",132
терә,v,"5,332686947",132
хәмид,adj,"5,332686947",132
экспонат,n,"5,332686947",132
юеш,adj,"5,332686947",132
видеокүзәтү,n,"5,292287803",131
игезәк,n,"5,292287803",131
икътисадчы,n,"5,292287803",131
күгәрчен,n,"5,292287803",131
парад,n,"5,292287803",131
синхрон,adj,"5,292287803",131
сәдака,n,"5,292287803",131
тулпар,n,"5,292287803",131
авырт,v,"5,25188866",130
бильярд,n,"5,25188866",130
борчулы,adj,"5,25188866",130
бәрәкәт,n,"5,25188866",130
комбайн,n,"5,25188866",130
куб,n,"5,25188866",130
кырый,n,"5,25188866",130
күпме,prn,"5,25188866",130
пәйдә,n,"5,25188866",130
санитария,n,"5,25188866",130
суык,adj,"5,25188866",130
шөгыль,n,"5,25188866",130
ягымлы,adj,"5,25188866",130
Җиһанов,np,"5,25188866",130
википедия,n,"5,211489516",129
восстание,n,"5,211489516",129
зәвык,n,"5,211489516",129
император,n,"5,211489516",129
к,ltr,"5,211489516",129
кайсы,prn,"5,211489516",129
координацион,adj,"5,211489516",129
масса,n,"5,211489516",129
сулы,adj,"5,211489516",129
сын,v,"5,211489516",129
сәлам,n,"5,211489516",129
ток,n,"5,211489516",129
у,v,"5,211489516",129
форд,n,"5,211489516",129
этнографик,adj,"5,211489516",129
агу,n,"5,171090373",128
власть,n,"5,171090373",128
драматургия,n,"5,171090373",128
изолятор,n,"5,171090373",128
пасха,n,"5,171090373",128
питрау,n,"5,171090373",128
форпост,n,"5,171090373",128
чиновник,n,"5,171090373",128
бозык,adj,"5,130691229",127
диаспора,n,"5,130691229",127
йорттагы,adj,"5,130691229",127
кабын,v,"5,130691229",127
киләчәктәге,adj,"5,130691229",127
мамык,n,"5,130691229",127
регуляр,adj,"5,130691229",127
сөтчелек,n,"5,130691229",127
текә,adj,"5,130691229",127
эре,v,"5,130691229",127
информация,n,"5,090292086",126
иярт,v,"5,090292086",126
йолдызлык,n,"5,090292086",126
картлык,n,"5,090292086",126
кашы,v,"5,090292086",126
коммунизм,n,"5,090292086",126
кыр,v,"5,090292086",126
луза,n,"5,090292086",126
оя,n,"5,090292086",126
токмач,n,"5,090292086",126
тылсымлы,adj,"5,090292086",126
юклыгы,phrase,"5,090292086",126
бөкелә,v,"5,049892942",125
вакцинация,n,"5,049892942",125
дуңгызчылык,n,"5,049892942",125
йон,n,"5,049892942",125
кат,v,"5,049892942",125
киңкырлы,adj,"5,049892942",125
метрополитен,n,"5,049892942",125
теракт,n,"5,049892942",125
тәравих,n,"5,049892942",125
экономик,adj,"5,049892942",125
яшенле,adj,"5,049892942",125
көтмәгән,adj,"5,009493799",124
марафон,n,"5,009493799",124
попечительлек,n,"5,009493799",124
резин,n,"5,009493799",124
тор,v,"5,009493799",124
тупланма,n,"5,009493799",124
тын,v,"5,009493799",124
хоккейчы,n,"5,009493799",124
чайка,v,"5,009493799",124
экстремаль,adj,"5,009493799",124
Әбүбәкеров,np,"5,009493799",124
группа,n,"4,969094655",123
дискотека,n,"4,969094655",123
консул,n,"4,969094655",123
мыскылла,v,"4,969094655",123
телеграмма,n,"4,969094655",123
тотрыксызлык,n,"4,969094655",123
төрекчә,adv,"4,969094655",123
чирлә,v,"4,969094655",123
экспедиция,n,"4,969094655",123
ялла,v,"4,969094655",123
ярлыка,v,"4,969094655",123
астрономия,n,"4,928695512",122
велосипед,n,"4,928695512",122
гигиена,n,"4,928695512",122
ләззәт,n,"4,928695512",122
марихуана,n,"4,928695512",122
моабит,n,"4,928695512",122
Әбу,np,"4,928695512",122
актерлык,n,"4,888296368",121
дежур,n,"4,888296368",121
куаныч,n,"4,888296368",121
кушыр,v,"4,888296368",121
көллият,n,"4,888296368",121
ләлә,n,"4,888296368",121
оятсыз,n,"4,888296368",121
пай,n,"4,888296368",121
пылау,n,"4,888296368",121
союздаш,n,"4,888296368",121
трасса,n,"4,888296368",121
чувашстан,n,"4,888296368",121
якынай,v,"4,888296368",121
Җәләлетдинов,np,"4,888296368",121
җефет,n,"4,888296368",121
аяусыз,adj,"4,847897225",120
баланс,n,"4,847897225",120
бүлге,n,"4,847897225",120
вена,n,"4,847897225",120
дело,n,"4,847897225",120
инсаф,n,"4,847897225",120
кадак,n,"4,847897225",120
карга,n,"4,847897225",120
кинематография,n,"4,847897225",120
комачау,n,"4,847897225",120
менеджмент,n,"4,847897225",120
мукшы,n,"4,847897225",120
нахак,n,"4,847897225",120
тозлы,adj,"4,847897225",120
шәраб,n,"4,847897225",120
ык,ideo,"4,847897225",120
эксплуатацияләү,n,"4,847897225",120
әкияти,adj,"4,847897225",120
аудит,n,"4,807498081",119
бакыр,n,"4,807498081",119
боҗра,n,"4,807498081",119
декоратив,adj,"4,807498081",119
департамент,n,"4,807498081",119
дисциплинар,adj,"4,807498081",119
йөклә,v,"4,807498081",119
карчык,n,"4,807498081",119
кылыч,n,"4,807498081",119
лифт,n,"4,807498081",119
пациент,n,"4,807498081",119
сандугач,n,"4,807498081",119
хаклык,n,"4,807498081",119
чатыр,n,"4,807498081",119
чәчкә,n,"4,807498081",119
шифалы,adj,"4,807498081",119
үлчә,v,"4,807498081",119
бервакыт,adv,"4,767098938",118
горизонталь,adj,"4,767098938",118
иттифак,n,"4,767098938",118
ишембай,n,"4,767098938",118
кимер,v,"4,767098938",118
континенталь,adj,"4,767098938",118
кырлы,adj,"4,767098938",118
тәм,n,"4,767098938",118
уңдырышлы,adj,"4,767098938",118
хали,n,"4,767098938",118
чыдам,adj,"4,767098938",118
археолог,n,"4,726699794",117
инвалидлык,n,"4,726699794",117
иншалла,ij,"4,726699794",117
конкурентлык,n,"4,726699794",117
кыйбатлы,adj,"4,726699794",117
мирза,adj,"4,726699794",117
ну,ij,"4,726699794",117
перспектива,n,"4,726699794",117
плюс,n,"4,726699794",117
расписание,n,"4,726699794",117
сюрприз,n,"4,726699794",117
углеводород,n,"4,726699794",117
җөмһүрият,n,"4,726699794",117
акса,v,"4,68630065",116
аудитория,n,"4,68630065",116
даһи,n,"4,68630065",116
корыч,n,"4,68630065",116
металлургия,n,"4,68630065",116
салют,n,"4,68630065",116
сантиметр,n,"4,68630065",116
стоматология,n,"4,68630065",116
тәнкыйтьче,n,"4,68630065",116
ачулы,adj,"4,645901507",115
викторина,n,"4,645901507",115
гөмбә,n,"4,645901507",115
курай,n,"4,645901507",115
патент,n,"4,645901507",115
сымак,post,"4,645901507",115
тендер,n,"4,645901507",115
фатиха,n,"4,645901507",115
харап,adj,"4,645901507",115
буйлы,adj,"4,605502363",114
оптимистик,adj,"4,605502363",114
склад,n,"4,605502363",114
теплоход,n,"4,605502363",114
уңышлылык,n,"4,605502363",114
фехтование,n,"4,605502363",114
энергетик,adj,"4,605502363",114
җай,adj,"4,605502363",114
абдуллина,n,"4,56510322",113
атланмай,n,"4,56510322",113
ашказаны,n,"4,56510322",113
беренчелек,n,"4,56510322",113
еракка,adj,"4,56510322",113
жигули,n,"4,56510322",113
корт,n,"4,56510322",113
мәзәк,n,"4,56510322",113
мөгаллимә,n,"4,56510322",113
тир,n,"4,56510322",113
тәнкыйди,adj,"4,56510322",113
чирле,adj,"4,56510322",113
эксперименталь,adj,"4,56510322",113
эремчек,n,"4,56510322",113
юка,adj,"4,56510322",113
яра,n,"4,56510322",113
анкета,n,"4,524704076",112
артистка,n,"4,524704076",112
дефицит,n,"4,524704076",112
доза,n,"4,524704076",112
инша,n,"4,524704076",112
клиент,n,"4,524704076",112
механика,n,"4,524704076",112
мәдәниятле,adj,"4,524704076",112
полимер,n,"4,524704076",112
терроризм,n,"4,524704076",112
фотокүргәзмә,n,"4,524704076",112
шефлык,n,"4,524704076",112
иҗатчы,n,"4,484304933",111
лазер,n,"4,484304933",111
максатлы,adj,"4,484304933",111
мәгъзүм,n,"4,484304933",111
часть,n,"4,484304933",111
эстетик,adj,"4,484304933",111
аңлашылмаучанлык,n,"4,443905789",110
келәм,n,"4,443905789",110
подъезд,n,"4,443905789",110
хәзерлек,n,"4,443905789",110
чал,adj,"4,443905789",110
атлас,n,"4,403506646",109
балыкчылык,n,"4,403506646",109
взнос,n,"4,403506646",109
зинһар,ij,"4,403506646",109
меңъеллык,n,"4,403506646",109
поликлиника,n,"4,403506646",109
сатирик,adj,"4,403506646",109
сукбай,n,"4,403506646",109
сыр,n,"4,403506646",109
тукыма,n,"4,403506646",109
явызлык,n,"4,403506646",109
яшьли,adv,"4,403506646",109
аңлашылды,ij,"4,363107502",108
берәрсе,prn,"4,363107502",108
бөтенләйгә,adv,"4,363107502",108
кяфер,n,"4,363107502",108
организм,n,"4,363107502",108
суверен,adj,"4,363107502",108
факел,n,"4,363107502",108
фонтан,n,"4,363107502",108
акчарлак,n,"4,322708359",107
архитектур,adj,"4,322708359",107
ассамблея,n,"4,322708359",107
аучылык,n,"4,322708359",107
бадминтон,n,"4,322708359",107
бүгенгәчә,adv,"4,322708359",107
бәдрәф,n,"4,322708359",107
вәхшилек,n,"4,322708359",107
газап,n,"4,322708359",107
докладчы,n,"4,322708359",107
кайгылы,adj,"4,322708359",107
кое,n,"4,322708359",107
край,n,"4,322708359",107
минус,n,"4,322708359",107
мәче,n,"4,322708359",107
сихри,adj,"4,322708359",107
смета,n,"4,322708359",107
тренажер,n,"4,322708359",107
абыстай,n,"4,282309215",106
бүленеш,n,"4,282309215",106
гаделсезлек,n,"4,282309215",106
гыйбарә,n,"4,282309215",106
дипломат,n,"4,282309215",106
дәһшәтле,adj,"4,282309215",106
консерватив,adj,"4,282309215",106
мысыр,n,"4,282309215",106
папа,n,"4,282309215",106
прогрессив,adj,"4,282309215",106
силос,n,"4,282309215",106
түземлек,n,"4,282309215",106
чирәм,n,"4,282309215",106
шәрә,adj,"4,282309215",106
шәһәркүләм,adj,"4,282309215",106
эшчән,adj,"4,282309215",106
әллүки,n,"4,282309215",106
өйлә,n,"4,282309215",106
беркатлы,adj,"4,241910072",105
бәрәкәтле,adj,"4,241910072",105
кыйбат,adj,"4,241910072",105
самбо,n,"4,241910072",105
съезд,n,"4,241910072",105
термин,n,"4,241910072",105
эксплуатация,n,"4,241910072",105
алексий,n,"4,201510928",104
ахмаклык,n,"4,201510928",104
геологик,adj,"4,201510928",104
навигация,n,"4,201510928",104
прозаик,n,"4,201510928",104
романтик,adj,"4,201510928",104
сатира,n,"4,201510928",104
трансляция,n,"4,201510928",104
тәвәккәл,adj,"4,201510928",104
җәнлек,n,"4,201510928",104
әгъзалык,n,"4,201510928",104
агай,n,"4,161111784",103
бала-чага,n,"4,161111784",103
дирижерлык,n,"4,161111784",103
микәнни,qst,"4,161111784",103
опека,n,"4,161111784",103
операцион,adj,"4,161111784",103
пакыстанның,n,"4,161111784",103
процессуаль,adj,"4,161111784",103
саклагыч,n,"4,161111784",103
сенсация,n,"4,161111784",103
спартакиада,n,"4,161111784",103
уртаклык,n,"4,161111784",103
һинд,n,"4,161111784",103
айны,v,"4,120712641",102
ансат,adj,"4,120712641",102
баян,n,"4,120712641",102
бәлеш,n,"4,120712641",102
икеяклы,adj,"4,120712641",102
кәләш,n,"4,120712641",102
көчәнеш,n,"4,120712641",102
миссия,n,"4,120712641",102
мәрхәмәтлелек,n,"4,120712641",102
начарлык,n,"4,120712641",102
призер,n,"4,120712641",102
регион,n,"4,120712641",102
санак,n,"4,120712641",102
симпозиум,n,"4,120712641",102
энә,n,"4,120712641",102
якут,n,"4,120712641",102
җиңеллек,n,"4,120712641",102
өчпочмак,n,"4,120712641",102
исәпләвенчә,adv,"4,080313497",101
кайгыртучанлык,n,"4,080313497",101
кайсыбер,det,"4,080313497",101
касса,n,"4,080313497",101
клип,n,"4,080313497",101
нөсхә,n,"4,080313497",101
плазма,n,"4,080313497",101
тәртипсезлек,n,"4,080313497",101
шәһәрара,adj,"4,080313497",101
эсселек,n,"4,080313497",101
ямьле,adj,"4,080313497",101
үги,adj,"4,080313497",101
әфьюн,n,"4,080313497",101
блок,n,"4,039914354",100
заказчы,n,"4,039914354",100
идеаль,adj,"4,039914354",100
карантин,n,"4,039914354",100
коткы,n,"4,039914354",100
кулланыш,n,"4,039914354",100
локаль,adj,"4,039914354",100
насос,n,"4,039914354",100
реабилитацияләү,n,"4,039914354",100
суүткәргеч,n,"4,039914354",100
тәңкә,n,"4,039914354",100
уйлавынча,cnjadv,"4,039914354",100
хәсрәт,n,"4,039914354",100
экономия,n,"4,039914354",100
әйтем,n,"4,039914354",100
